TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,ORDINAL_POSITION
PUBLIC,T_ROUTER_BANDWIDTH,SOURCE,TEXT,6
PUBLIC,T_ROUTER_BANDWIDTH,TYPE,NUMBER,7
PUBLIC,T_ROUTER_BANDWIDTH,TIMESTAMP,TIMESTAMP_NTZ,8
PUBLIC,T_ROUTER_BANDWIDTH,_FIVETRAN_DELETED,BOOLEAN,9
PUBLIC,T_ROUTER_BANDWIDTH,_FIVETRAN_SYNCED,TIMESTAMP_TZ,10
PUBLIC,T_ROUTER_BANDWIDTH,SHARD,TEXT,11
PUBLIC,T_ROUTER_OPERATION,OPERATION_ID,NUMBER,1
PUBLIC,T_ROUTER_OPERATION,OPERATION_TYPE,NUMBER,2
PUBLIC,T_ROUTER_OPERATION,OPERATION_PARAMETER,TEXT,3
PUBLIC,T_ROUTER_OPERATION,VERSION,NUMBER,4
PUBLIC,T_ROUTER_OPERATION,OPERATION_EXPIRY_TIME,TIMESTAMP_NTZ,5
PUBLIC,T_ROUTER_OPERATION,OPERATION_START_TIME,TIMESTAMP_NTZ,6
PUBLIC,T_ROUTER_OPERATION,OPERATION_TEXT,TEXT,7
PUBLIC,T_ROUTER_OPERATION,ROUTER_NAS_ID,NUMBER,8
PUBLIC,T_ROUTER_OPERATION,CONTROLLER_ID,NUMBER,9
PUBLIC,T_ROUTER_OPERATION,OPERATION_ORIGIN,NUMBER,10
PUBLIC,T_ROUTER_OPERATION,RESPONSE_TEXT,TEXT,11
PUBLIC,T_ROUTER_OPERATION,OPERATION_PUBLISH_TIME,TIMESTAMP_NTZ,12
PUBLIC,T_ROUTER_OPERATION,STATUS,NUMBER,13
PUBLIC,T_ROUTER_OPERATION,OPERATION_FINISH_TIME,TIMESTAMP_NTZ,14
PUBLIC,T_ROUTER_OPERATION,_FIVETRAN_DELETED,BOOLEAN,15
PUBLIC,T_ROUTER_OPERATION,_FIVETRAN_SYNCED,TIMESTAMP_TZ,16
PUBLIC,T_ROUTER_OPERATION,SHARD,TEXT,17
PUBLIC,T_ROUTER_USER_MAPPING,ID,NUMBER,1
PUBLIC,T_ROUTER_USER_MAPPING,OTP_ISSUED_TIME,TIMESTAMP_NTZ,2
PUBLIC,T_ROUTER_USER_MAPPING,TRANSACTION_ID,TEXT,3
PUBLIC,T_ROUTER_USER_MAPPING,OTP_EXPIRY_TIME,TIMESTAMP_NTZ,4
PUBLIC,T_ROUTER_USER_MAPPING,ENTRYUNIXEPOCH,NUMBER,5
PUBLIC,T_ROUTER_USER_MAPPING,DEVICE_LIMIT,NUMBER,6
PUBLIC,T_ROUTER_USER_MAPPING,MOBILE,TEXT,7
PUBLIC,T_ROUTER_USER_MAPPING,AUTH_STATE,NUMBER,8
PUBLIC,T_ROUTER_USER_MAPPING,OTP,TEXT,9
PUBLIC,T_ROUTER_USER_MAPPING,DATA_PLAN,NUMBER,10
PUBLIC,T_ROUTER_USER_MAPPING,CREATED_BY,NUMBER,11
PUBLIC,T_ROUTER_USER_MAPPING,SELECTED_PLAN_ID,NUMBER,12
PUBLIC,T_ROUTER_USER_MAPPING,PLAN_INCREASED_IN_SEC,NUMBER,13
PUBLIC,T_ROUTER_USER_MAPPING,CHARGES,FLOAT,14
PUBLIC,T_ROUTER_USER_MAPPING,ROUTER_NAS_ID,NUMBER,15
PUBLIC,T_ROUTER_USER_MAPPING,CREATED_ON,TIMESTAMP_NTZ,16
PUBLIC,T_ROUTER_USER_MAPPING,EXTRA_DATA,TEXT,17
PUBLIC,T_ROUTER_USER_MAPPING,STORE_GROUP_ID,NUMBER,18
PUBLIC,T_ROUTER_USER_MAPPING,TIME_PLAN,NUMBER,19
PUBLIC,T_ROUTER_USER_MAPPING,UPDATED_BY,NUMBER,20
PUBLIC,T_ROUTER_USER_MAPPING,STATUS,TEXT,21
PUBLIC,T_ROUTER_USER_MAPPING,RECHARGE_ISP,BOOLEAN,22
PUBLIC,T_ROUTER_USER_MAPPING,IS_COMMISSION_ELIGIBLE,BOOLEAN,23
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_I2E1,MOBILE,TEXT,1
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_I2E1,ROUTER_NAS_ID,NUMBER,2
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_I2E1,OTP,TEXT,3
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_I2E1,OTP_ISSUED_TIME,TIMESTAMP_NTZ,4
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_I2E1,OTP_EXPIRY_TIME,TIMESTAMP_NTZ,5
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_I2E1,EXTRA_DATA,TEXT,6
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_I2E1,DATA_PLAN,NUMBER,7
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_I2E1,AUTH_STATE,NUMBER,8
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_I2E1,CHARGES,FLOAT,9
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_I2E1,STORE_GROUP_ID,NUMBER,10
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_I2E1,CREATED_BY,NUMBER,11
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_I2E1,DEVICE_LIMIT,NUMBER,12
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_I2E1,CREATED_ON,TIMESTAMP_NTZ,13
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_I2E1,TIME_PLAN,NUMBER,14
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_I2E1,STATUS,TEXT,15
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_I2E1,UPDATED_BY,NUMBER,16
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_I2E1,TRANSACTION_ID,TEXT,17
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_I2E1,SELECTED_PLAN_ID,NUMBER,18
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_I2E1,ENTRYUNIXEPOCH,NUMBER,19
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_I2E1,PLAN_INCREASED_IN_SEC,NUMBER,20
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_SHARD_01,MOBILE,TEXT,1
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_SHARD_01,ROUTER_NAS_ID,NUMBER,2
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_SHARD_01,OTP,TEXT,3
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_SHARD_01,OTP_ISSUED_TIME,TIMESTAMP_NTZ,4
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_SHARD_01,OTP_EXPIRY_TIME,TIMESTAMP_NTZ,5
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_SHARD_01,EXTRA_DATA,TEXT,6
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_SHARD_01,DATA_PLAN,NUMBER,7
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_SHARD_01,AUTH_STATE,NUMBER,8
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_SHARD_01,CHARGES,FLOAT,9
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_SHARD_01,STORE_GROUP_ID,NUMBER,10
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_SHARD_01,CREATED_BY,NUMBER,11
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_SHARD_01,DEVICE_LIMIT,NUMBER,12
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_SHARD_01,CREATED_ON,TIMESTAMP_NTZ,13
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_SHARD_01,TIME_PLAN,NUMBER,14
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_SHARD_01,STATUS,TEXT,15
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_SHARD_01,UPDATED_BY,NUMBER,16
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_SHARD_01,TRANSACTION_ID,TEXT,17
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_SHARD_01,SELECTED_PLAN_ID,NUMBER,18
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_SHARD_01,ENTRYUNIXEPOCH,NUMBER,19
PUBLIC,T_ROUTER_USER_MAPPING_13_JAN_2026_SHARD_01,PLAN_INCREASED_IN_SEC,NUMBER,20
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,ID,NUMBER,1
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,OTP_ISSUED_TIME,TIMESTAMP_NTZ,2
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,TRANSACTION_ID,TEXT,3
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,OTP_EXPIRY_TIME,TIMESTAMP_NTZ,4
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,ENTRYUNIXEPOCH,NUMBER,5
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,DEVICE_LIMIT,NUMBER,6
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,MOBILE,TEXT,7
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,AUTH_STATE,NUMBER,8
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,OTP,TEXT,9
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,DATA_PLAN,NUMBER,10
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,CREATED_BY,NUMBER,11
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,SELECTED_PLAN_ID,NUMBER,12
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,PLAN_INCREASED_IN_SEC,NUMBER,13
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,CHARGES,NUMBER,14
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,ROUTER_NAS_ID,NUMBER,15
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,CREATED_ON,TIMESTAMP_NTZ,16
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,EXTRA_DATA,TEXT,17
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,STORE_GROUP_ID,NUMBER,18
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,TIME_PLAN,NUMBER,19
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,UPDATED_BY,NUMBER,20
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,STATUS,TEXT,21
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,SHARD,TEXT,22
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,IS_COMMISSION_ELIGIBLE,BOOLEAN,23
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE,RECHARGE_ISP,BOOLEAN,24
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,ID,NUMBER,1
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,OTP_ISSUED_TIME,TIMESTAMP_NTZ,2
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,TRANSACTION_ID,TEXT,3
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,OTP_EXPIRY_TIME,TIMESTAMP_NTZ,4
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,ENTRYUNIXEPOCH,NUMBER,5
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,DEVICE_LIMIT,NUMBER,6
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,MOBILE,TEXT,7
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,AUTH_STATE,NUMBER,8
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,OTP,TEXT,9
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,DATA_PLAN,NUMBER,10
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,CREATED_BY,NUMBER,11
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,SELECTED_PLAN_ID,NUMBER,12
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,PLAN_INCREASED_IN_SEC,NUMBER,13
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,CHARGES,NUMBER,14
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,ROUTER_NAS_ID,NUMBER,15
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,CREATED_ON,TIMESTAMP_NTZ,16
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,EXTRA_DATA,TEXT,17
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,STORE_GROUP_ID,NUMBER,18
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,TIME_PLAN,NUMBER,19
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,UPDATED_BY,NUMBER,20
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,STATUS,TEXT,21
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,SHARD,TEXT,22
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,IS_COMMISSION_ELIGIBLE,BOOLEAN,23
PUBLIC,T_ROUTER_USER_MAPPING_HOME_ROUTER_TABLE_DE_PRE_MIGRATION,RECHARGE_ISP,BOOLEAN,24
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,ID,NUMBER,1
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,OTP_ISSUED_TIME,TIMESTAMP_NTZ,2
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,TRANSACTION_ID,TEXT,3
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,OTP_EXPIRY_TIME,TIMESTAMP_NTZ,4
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,ENTRYUNIXEPOCH,NUMBER,5
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,DEVICE_LIMIT,NUMBER,6
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,MOBILE,TEXT,7
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,AUTH_STATE,NUMBER,8
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,OTP,TEXT,9
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,DATA_PLAN,NUMBER,10
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,CREATED_BY,NUMBER,11
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,SELECTED_PLAN_ID,NUMBER,12
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,PLAN_INCREASED_IN_SEC,NUMBER,13
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,CHARGES,FLOAT,14
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,ROUTER_NAS_ID,NUMBER,15
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,CREATED_ON,TIMESTAMP_NTZ,16
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,EXTRA_DATA,TEXT,17
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,STORE_GROUP_ID,NUMBER,18
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,TIME_PLAN,NUMBER,19
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,UPDATED_BY,NUMBER,20
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,STATUS,TEXT,21
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,SHARD,TEXT,22
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,RECHARGE_ISP,BOOLEAN,23
PUBLIC,T_ROUTER_USER_MAPPING_I2E1,IS_COMMISSION_ELIGIBLE,BOOLEAN,24
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,ID,NUMBER,1
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,OTP_ISSUED_TIME,TIMESTAMP_NTZ,2
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,TRANSACTION_ID,TEXT,3
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,OTP_EXPIRY_TIME,TIMESTAMP_NTZ,4
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,ENTRYUNIXEPOCH,NUMBER,5
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,DEVICE_LIMIT,NUMBER,6
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,MOBILE,TEXT,7
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,AUTH_STATE,NUMBER,8
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,OTP,TEXT,9
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,DATA_PLAN,NUMBER,10
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,CREATED_BY,NUMBER,11
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,SELECTED_PLAN_ID,NUMBER,12
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,PLAN_INCREASED_IN_SEC,NUMBER,13
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,CHARGES,FLOAT,14
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,ROUTER_NAS_ID,NUMBER,15
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,CREATED_ON,TIMESTAMP_NTZ,16
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,EXTRA_DATA,TEXT,17
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,STORE_GROUP_ID,NUMBER,18
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,TIME_PLAN,NUMBER,19
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,UPDATED_BY,NUMBER,20
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,STATUS,TEXT,21
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,SHARD,TEXT,22
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,RECHARGE_ISP,BOOLEAN,23
PUBLIC,T_ROUTER_USER_MAPPING_PRE_MIGRATION,IS_COMMISSION_ELIGIBLE,BOOLEAN,24
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,ID,NUMBER,1
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,OTP_ISSUED_TIME,TIMESTAMP_NTZ,2
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,TRANSACTION_ID,TEXT,3
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,OTP_EXPIRY_TIME,TIMESTAMP_NTZ,4
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,ENTRYUNIXEPOCH,NUMBER,5
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,DEVICE_LIMIT,NUMBER,6
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,MOBILE,TEXT,7
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,AUTH_STATE,NUMBER,8
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,OTP,TEXT,9
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,DATA_PLAN,NUMBER,10
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,CREATED_BY,NUMBER,11
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,SELECTED_PLAN_ID,NUMBER,12
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,PLAN_INCREASED_IN_SEC,NUMBER,13
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,CHARGES,NUMBER,14
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,ROUTER_NAS_ID,NUMBER,15
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,CREATED_ON,TIMESTAMP_NTZ,16
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,EXTRA_DATA,TEXT,17
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,STORE_GROUP_ID,NUMBER,18
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,TIME_PLAN,NUMBER,19
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,UPDATED_BY,TEXT,20
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,STATUS,TEXT,21
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,SHARD,TEXT,22
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,RECHARGE_ISP,BOOLEAN,23
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE,IS_COMMISSION_ELIGIBLE,BOOLEAN,24
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,ID,NUMBER,1
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,OTP_ISSUED_TIME,TIMESTAMP_NTZ,2
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,TRANSACTION_ID,TEXT,3
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,OTP_EXPIRY_TIME,TIMESTAMP_NTZ,4
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,ENTRYUNIXEPOCH,NUMBER,5
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,DEVICE_LIMIT,NUMBER,6
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,MOBILE,TEXT,7
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,AUTH_STATE,NUMBER,8
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,OTP,TEXT,9
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,DATA_PLAN,NUMBER,10
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,CREATED_BY,NUMBER,11
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,SELECTED_PLAN_ID,NUMBER,12
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,PLAN_INCREASED_IN_SEC,NUMBER,13
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,CHARGES,NUMBER,14
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,ROUTER_NAS_ID,NUMBER,15
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,CREATED_ON,TIMESTAMP_NTZ,16
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,EXTRA_DATA,TEXT,17
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,STORE_GROUP_ID,NUMBER,18
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,TIME_PLAN,NUMBER,19
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,UPDATED_BY,TEXT,20
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,STATUS,TEXT,21
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,SHARD,TEXT,22
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,RECHARGE_ISP,BOOLEAN,23
PUBLIC,T_ROUTER_USER_MAPPING_SECONDARY_TABLE_DE_PRE_MIGRATION,IS_COMMISSION_ELIGIBLE,BOOLEAN,24
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,ID,NUMBER,1
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,OTP_ISSUED_TIME,TIMESTAMP_NTZ,2
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,TRANSACTION_ID,TEXT,3
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,OTP_EXPIRY_TIME,TIMESTAMP_NTZ,4
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,ENTRYUNIXEPOCH,NUMBER,5
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,DEVICE_LIMIT,NUMBER,6
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,MOBILE,TEXT,7
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,AUTH_STATE,NUMBER,8
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,OTP,TEXT,9
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,DATA_PLAN,NUMBER,10
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,CREATED_BY,NUMBER,11
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,SELECTED_PLAN_ID,NUMBER,12
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,PLAN_INCREASED_IN_SEC,NUMBER,13
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,CHARGES,FLOAT,14
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,ROUTER_NAS_ID,NUMBER,15
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,CREATED_ON,TIMESTAMP_NTZ,16
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,EXTRA_DATA,TEXT,17
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,STORE_GROUP_ID,NUMBER,18
